Jahr;Monat;Destination;Destination_tx;Kt;Bettenmonat;Ankuenfte;Logiernaechte;AKAL;LNAL;Betriebe;Betten;Zimmer;Zimmernächte;AKSchweiz;AKBaltischeStaaten;AKDeutschland;AKFrankreich;AKItalien;AKÖsterreich;AKVereinigtesKönigreich;AKIrland;AKNiederlande;AKBelgien;AKLuxemburg;AKDänemark;AKSchweden;AKNorwegen;AKFinnland;AKSpanien;AKPortugal;AKGriechenland;AKTürkei;AKÜbrigesEuropa;AKLiechtenstein;AKIsland;AKPolen;AKUngarn;AKBelarus;AKBulgarien;AKChile;AKVereinigteStaaten;AKKanada;AKBrasilien;AKArgentinien;AKZentralamerika.Karibik;AKÜbrigesSüdamerika;AKÄgypten;AKÜbrigesNordafrika;AKSüdafrika;AKÜbrigesAfrika;AKIsrael;AKIndien;AKIran;AKJapan;AKÜbrigesSüd_2undOstasien;AKAustralien.Neuseeland.Ozeanien;AKChina;AKGolfStaaten;AKHongkong;AKIndonesien;AKSüdkorea;AKMalaysia;AKPhilippinen;AKSingapur;AKTaiwan;AKThailand;AKÜbrigesWestasien;AKSerbien.Montenegro;AKKroatien;AKRumänien;AKRussland;AKSlowakei;AKSlowenien;AKTschechien;AKUkraine;AKMalta;AKZypern;AKAustralien;AKNeuseeland.Ozeanien;AKEstland;AKLettland;AKLitauen;AKSerbien;AKMexiko;AKÜbrigesZentralamerika.Karibik;AKBahrain;AKKatar;AKKuwait;AKOman;AKSaudi_1Arabien;AKVereinigteArabischeEmirate;LNSchweiz;LNBaltischeStaaten;LNDeutschland;LNFrankreich;LNItalien;LNÖsterreich;LNVereinigtesKönigreich;LNIrland;LNNiederlande;LNBelgien;LNLuxemburg;LNDänemark;LNSchweden;LNNorwegen;LNFinnland;LNSpanien;LNPortugal;LNGriechenland;LNTürkei;LNÜbrigesEuropa;LNLiechtenstein;LNIsland;LNPolen;LNUngarn;LNBelarus;LNBulgarien;LNChile;LNVereinigteStaaten;LNKanada;LNBrasilien;LNArgentinien;LNZentralamerika.Karibik;LNÜbrigesSüdamerika;LNÄgypten;LNÜbrigesNordafrika;LNSüdafrika;LNÜbrigesAfrika;LNIsrael;LNIndien;LNIran;LNJapan;LNÜbrigesSüd_2undOstasien;LNAustralien.Neuseeland.Ozeanien;LNChina;LNGolf-Staaten;LNHongkong;LNIndonesien;LNSüdkorea;LNMalaysia;LNPhilippinen;LNSingapur;LNTaiwan;LNThailand;LNÜbrigesWestasien;LNSerbien.Montenegro;LNKroatien;LNRumänien;LNRussland;LNSlowakei;LNSlowenien;LNTschechien;LNUkraine;LNMalta;LNZypern;LNAustralien;LNNeuseeland.Ozeanien;LNEstland;LNLettland;LNLitauen;LNSerbien;LNMexiko;LNÜbrigesZentralamerika.Karibik;LNBahrain;LNKatar;LNKuwait;LNOman;LNSaudi_1Arabien;LNVereinigteArabischeEmirate;SummeAK;SummeLN
2005;3;0;Rest Schweiz;16;65503;2250;5672;350;829;49;2113;671;4016;1900;0;227;7;20;10;29;0;8;1;0;1;1;0;0;2;0;0;0;6;0;0;0;4;0;0;0;14;0;5;0;0;1;0;0;0;0;0;0;0;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4843;0;514;13;53;17;109;0;17;1;0;2;5;0;0;12;0;0;0;6;0;0;0;6;0;0;0;41;0;13;0;0;3;0;0;0;0;0;0;0;8;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2250;5672
2005;3;0;Rest Schweiz;17;25668;2296;5577;1203;3399;32;828;456;3698;1093;0;560;80;90;105;74;4;49;10;0;1;9;2;2;4;6;5;5;1;25;0;12;12;0;0;0;62;3;1;2;2;4;1;0;2;0;4;4;0;13;6;1;7;3;2;1;4;6;1;0;0;4;0;0;4;3;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2178;0;1259;222;265;334;170;10;69;38;0;2;22;3;2;9;11;10;14;2;34;0;150;24;0;0;0;220;4;11;22;2;27;6;0;14;0;11;18;0;47;84;2;34;34;9;4;15;69;11;11;0;31;0;0;35;8;6;8;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2296;5577
2005;3;1;Heidiland;17;107229;11251;33310;4158;14362;91;3459;1793;21944;7093;0;3048;107;167;80;93;0;181;57;31;3;36;2;0;8;5;0;4;7;32;0;5;3;0;2;0;46;2;0;1;1;1;0;1;4;2;43;0;0;28;2;4;10;9;0;0;2;0;0;0;0;0;0;4;5;0;73;0;1;42;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18948;0;10706;208;467;199;421;0;709;102;88;4;85;2;0;50;13;4;5;13;124;0;11;6;0;2;0;151;4;0;12;2;16;0;2;15;4;213;0;0;40;2;8;30;119;0;0;2;0;0;0;0;0;0;6;5;0;392;0;2;92;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11251;33310
2005;3;2;St.Gallen-Bodensee;17;96844;11337;23992;4601;10183;92;3124;1801;18350;6736;12;2401;281;286;337;129;16;139;69;24;37;36;24;9;96;11;3;25;11;6;11;42;18;2;11;4;178;20;12;1;6;14;1;6;16;13;8;7;0;24;13;20;18;10;1;5;17;6;3;1;2;8;2;14;9;6;61;11;2;38;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13809;23;5000;475;724;617;234;47;329;116;32;73;107;44;16;209;23;6;80;21;56;16;79;28;2;22;4;469;71;57;1;29;31;2;21;35;37;10;43;0;40;44;85;75;74;1;19;20;43;24;5;4;12;24;51;28;51;222;19;2;89;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11337;23992
2005;3;3;Toggenburg;17;63798;5900;15585;1128;4288;70;2058;1102;9261;4772;0;833;29;16;38;15;0;61;13;13;6;9;0;0;4;0;3;3;24;6;0;2;2;0;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;2;0;1;0;22;0;0;0;0;0;0;0;0;0;4;8;0;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11297;0;3421;101;52;92;53;0;257;20;26;12;22;0;0;14;0;3;3;28;17;0;4;4;0;0;0;3;0;6;0;0;0;0;0;0;0;2;0;0;12;0;2;0;92;0;0;0;0;0;0;0;0;0;4;16;0;9;4;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5900;15585
2005;3;4;Zürichsee;17;28489;2688;6028;1258;2795;41;919;499;4528;1430;1;579;58;68;46;65;1;42;30;3;9;11;4;5;16;9;5;9;11;1;4;20;5;6;3;2;73;3;1;1;3;6;1;7;62;0;3;12;0;16;0;6;7;2;2;2;3;1;0;4;0;0;0;0;3;1;7;1;3;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3233;6;944;123;95;75;145;4;83;53;4;20;34;13;10;34;24;20;48;50;2;7;43;22;6;6;6;284;28;4;1;10;6;8;47;126;0;13;90;0;81;0;8;53;36;2;2;10;3;0;6;0;18;0;0;9;5;24;4;3;9;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2688;6028
2005;3;0;Rest Schweiz;20;117211;10980;24882;3825;8103;142;3781;2138;19619;7155;31;2241;172;245;189;123;0;109;28;3;32;26;13;11;19;17;3;17;23;9;5;141;12;0;1;0;66;13;3;0;2;30;6;0;8;2;12;6;0;24;3;8;6;24;4;0;5;3;0;2;3;3;0;10;18;7;3;21;7;53;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16779;175;4612;430;378;310;318;0;178;43;5;94;48;15;16;47;33;14;24;52;35;8;187;13;0;1;0;230;37;20;0;2;35;25;0;18;4;14;21;0;182;5;17;17;31;32;0;12;5;0;18;7;7;0;42;44;21;13;31;9;163;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10980;24882
2005;3;0;Rest Schweiz;99;7752697;1040425;3053198;551467;1797203;5060;250087;131100;1871896;488958;956;175393;43829;38984;10605;63221;2109;22956;21933;3251;3770;7833;2767;2404;11441;2966;2668;2047;6657;785;376;2238;1751;362;797;190;40423;5939;1973;716;1876;1144;637;1417;2094;2415;3898;3125;0;9626;2394;4461;3819;2708;1720;535;3843;2176;193;1036;1946;3029;970;998;787;1423;7718;717;581;1889;952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1255995;2669;673917;116728;99025;28481;218733;5448;86809;111373;10609;9878;26841;8238;7016;29144;8287;7141;5167;14576;2075;912;5990;4784;1319;2089;526;100130;15739;6293;1822;5638;3037;2137;5227;5264;7341;10565;9470;0;20572;6122;10277;7669;7841;3748;1377;6285;7191;682;2773;3426;6389;2995;2238;2185;3598;29126;1917;1748;5453;3153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1040425;3053198
2005;3;1;Heidiland;99;12276;943;1966;435;950;15;396;208;1504;508;0;308;14;10;56;3;0;9;1;0;3;1;0;2;3;1;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;11;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1016;0;736;15;20;63;5;0;10;2;0;3;2;0;2;8;31;0;0;0;0;0;2;0;0;0;0;8;0;0;0;0;0;0;0;0;0;2;0;0;9;0;7;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;21;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;943;1966
2005;3;4;Zürichsee;99;125674;18135;34780;8390;16734;118;4054;2392;25456;9745;7;4060;445;592;433;464;14;357;222;32;40;85;49;27;118;15;12;41;69;12;0;45;24;3;9;7;578;58;22;6;19;76;20;6;17;1;45;20;0;61;3;24;53;10;15;1;2;11;0;3;6;10;5;6;2;6;21;21;10;60;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18046;7;7835;775;1117;727;963;24;614;369;46;54;187;81;41;250;50;20;118;162;45;2;81;65;7;30;35;1441;123;50;15;100;128;49;7;87;2;73;54;0;131;43;92;192;22;17;13;8;36;0;4;12;17;43;6;9;20;60;49;30;72;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18135;34780
2005;4;0;Rest Schweiz;8;55500;2368;7559;466;1045;62;1850;858;2950;1902;0;272;41;24;22;15;0;6;10;0;1;4;5;3;7;0;2;0;5;1;0;4;5;0;0;0;20;1;0;1;0;0;0;0;0;1;0;0;0;0;4;1;1;0;0;0;0;0;0;1;0;0;0;0;3;1;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6514;0;632;51;78;40;28;0;6;16;0;1;4;25;5;7;0;4;30;5;5;0;11;5;0;0;0;53;7;0;2;0;0;0;0;0;1;0;0;0;0;4;1;5;0;0;0;0;0;0;5;0;0;0;0;3;2;4;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2368;7559
2005;4;0;Rest Schweiz;14;35040;4703;7659;2347;4263;35;1168;636;5915;2356;9;918;98;285;98;163;10;75;99;4;11;35;1;25;18;12;3;4;51;0;0;4;1;0;2;0;198;16;1;0;2;2;1;1;1;3;19;13;0;95;1;14;9;7;2;0;3;0;0;1;8;3;3;3;2;7;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3396;16;1577;156;452;137;317;20;119;154;8;27;62;1;30;56;25;6;5;52;0;0;18;2;0;22;0;486;33;1;0;2;2;4;1;3;10;19;67;0;160;2;23;63;12;4;0;7;0;0;4;25;15;5;14;4;19;4;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4703;7659
2005;4;0;Rest Schweiz;15;57960;3913;12839;667;1794;73;1932;1075;9294;3246;0;403;29;35;45;15;0;16;10;3;5;2;3;2;1;0;1;0;0;4;0;0;6;0;0;0;26;3;4;3;5;9;0;0;1;0;9;4;0;0;0;3;6;1;0;0;1;0;0;1;0;1;0;1;4;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11045;0;910;63;82;50;75;0;34;32;7;10;3;66;2;1;0;6;0;0;4;0;0;12;0;0;0;134;4;18;8;13;109;0;0;2;0;18;12;0;0;0;5;45;1;0;0;2;0;0;3;0;5;0;1;39;1;13;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3913;12839
2005;4;0;Rest Schweiz;16;63390;3293;6855;403;797;49;2113;671;4761;2890;0;266;21;7;8;19;0;5;11;0;4;6;0;0;2;0;0;0;7;0;0;0;4;0;0;0;26;2;0;0;0;1;0;0;0;0;3;0;0;2;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6058;0;514;41;27;18;41;0;8;26;0;12;24;0;0;2;0;0;0;9;0;0;0;4;0;0;0;46;2;0;0;0;7;0;0;0;0;3;0;0;4;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3293;6855
2005;4;0;Rest Schweiz;17;24840;2400;6336;993;3740;32;828;456;4298;1407;0;432;43;69;48;67;1;10;15;2;5;25;4;6;24;7;5;2;0;15;0;12;19;0;0;0;41;4;3;3;2;4;0;1;6;0;2;8;0;5;12;7;4;4;2;7;1;1;1;2;0;2;1;1;2;3;3;2;44;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2596;0;1633;162;188;181;192;2;21;30;14;5;57;4;12;98;49;12;32;0;52;0;183;79;0;0;0;137;52;5;7;4;66;0;2;11;0;5;31;0;11;43;14;49;35;32;15;9;49;3;3;0;2;1;1;31;4;12;7;88;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;6336
2005;4;1;Heidiland;17;103770;7505;22070;2333;7300;91;3459;1793;14711;5172;2;1366;89;163;91;46;3;163;36;0;4;11;1;0;9;2;2;3;9;22;0;8;0;0;0;3;49;9;5;0;2;0;0;1;0;0;50;4;0;35;1;3;6;11;5;0;6;0;0;2;10;0;0;0;0;3;64;13;3;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14770;2;4669;212;361;187;119;8;296;72;2;4;39;5;0;26;2;6;21;12;83;0;37;0;0;0;3;163;25;14;0;6;0;0;1;0;0;266;16;0;76;3;4;14;117;41;0;6;0;0;4;18;0;0;0;0;9;256;13;3;33;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7505;22070
2005;4;2;St.Gallen-Bodensee;17;93840;13154;26476;5787;11852;92;3128;1803;20218;7367;9;3131;247;404;377;216;7;132;54;18;40;59;30;19;59;18;12;46;35;8;2;55;37;0;6;2;254;33;24;4;10;13;4;4;7;16;18;12;0;55;16;28;10;7;0;2;4;7;0;9;5;24;7;12;20;24;54;23;17;37;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14624;15;6007;533;633;662;504;15;388;100;19;72;113;78;33;124;31;24;113;48;31;3;113;80;0;14;4;607;102;84;16;61;32;26;5;15;47;81;23;0;153;31;64;84;40;0;3;11;12;0;57;23;54;22;20;38;105;111;63;38;60;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13154;26476
2005;4;3;Toggenburg;17;61740;3103;8211;702;2123;70;2058;1102;5323;2401;0;459;30;16;61;34;0;25;0;3;2;0;2;2;4;8;0;0;26;5;0;0;2;0;0;0;3;0;0;0;5;0;0;0;1;0;5;0;0;1;0;3;0;0;0;0;1;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6088;0;1487;73;31;202;41;0;101;0;9;2;0;2;4;14;57;0;0;29;15;0;0;2;0;0;0;5;0;0;0;5;0;0;0;1;0;6;0;0;8;0;3;0;0;0;0;2;0;0;6;0;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3103;8211
2005;4;4;Zürichsee;17;27570;3004;6602;1415;3160;41;919;499;4859;1589;4;634;51;72;108;94;2;56;47;4;4;22;4;5;21;3;0;8;4;4;4;16;4;4;4;1;74;7;2;0;1;0;0;11;4;0;6;8;0;21;1;3;15;4;1;3;2;2;2;0;6;4;0;2;10;1;19;6;5;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3442;6;1152;106;140;162;268;6;105;109;10;8;45;7;13;43;11;6;61;7;11;5;45;31;6;9;1;205;31;6;0;11;0;0;60;7;0;6;18;0;83;5;8;76;10;6;6;8;11;4;20;12;14;0;2;13;4;88;7;23;39;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3004;6602
2005;4;0;Rest Schweiz;20;113370;14138;29682;4610;8913;141;3779;2137;22410;9528;31;2618;198;311;281;122;10;165;38;7;45;30;12;14;49;71;3;5;14;12;1;261;13;0;8;1;86;9;11;0;2;6;0;1;1;3;9;6;0;18;1;7;4;0;2;3;0;4;0;4;7;2;1;16;8;11;5;12;5;42;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20769;94;4978;307;505;511;259;14;243;41;10;251;63;17;19;100;106;6;23;24;27;3;273;19;0;21;2;156;18;26;0;8;24;0;4;1;4;30;10;0;102;5;19;6;0;40;3;0;12;2;23;63;6;2;32;49;13;13;25;7;284;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14138;29682
2005;4;0;Rest Schweiz;99;7466790;827834;1891576;450390;1098135;5036;248893;130462;1295894;377444;801;111916;36753;33153;9917;45033;1717;14793;12683;1780;2957;5646;1784;2006;9373;2385;2633;2145;5177;637;279;2347;1299;272;1274;256;40958;5011;2358;754;2294;1349;737;1499;1994;2541;4016;5555;0;14027;3313;5366;7390;3350;2315;644;5952;1713;317;1531;2837;9789;1841;837;693;1163;5748;677;586;1370;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;793441;2139;297202;73108;61819;23567;121266;3887;30360;47734;5915;6885;13420;4178;4960;20598;6565;6001;5828;11127;1400;689;5879;3448;921;2631;721;97405;12115;7579;2066;7384;3849;2405;5090;5461;7517;9763;17107;0;28068;7710;12256;14022;10290;6589;1760;8648;4832;1035;4404;4701;15371;4461;2378;1794;3019;17479;1654;1383;3315;2977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;827834;1891576
2005;4;1;Heidiland;99;11880;947;1575;329;657;15;396;208;1223;618;0;151;6;42;11;2;0;12;4;0;0;0;0;2;0;3;0;1;0;0;0;2;0;0;0;0;19;2;0;0;0;0;0;1;0;0;4;0;0;54;0;0;4;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;918;0;351;10;56;11;2;0;15;4;0;0;0;0;2;0;90;0;1;0;0;0;4;0;0;0;0;20;2;0;0;0;0;0;1;0;0;4;0;0;62;0;0;8;0;0;0;0;0;0;0;0;0;0;1;6;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;947;1575
2005;4;4;Zürichsee;99;121440;21318;40025;9789;19308;117;4048;2388;29668;11529;10;4867;443;654;764;439;29;385;167;22;46;64;18;40;138;27;32;41;162;10;1;76;30;0;8;0;617;62;32;6;22;51;7;11;19;2;61;25;0;62;14;32;19;25;11;1;4;11;1;13;10;16;4;4;9;15;42;13;10;76;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20717;29;9005;854;1196;1172;885;68;667;319;60;84;105;38;88;356;64;83;173;402;14;1;155;70;0;48;0;1448;179;74;11;35;94;49;34;108;4;108;92;0;159;64;64;97;75;27;13;18;25;4;42;107;24;4;4;27;44;134;61;17;102;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21318;40025
2005;5;0;Rest Schweiz;8;57350;3272;8581;566;1545;62;1850;858;3597;2706;0;322;23;26;23;29;2;25;10;2;13;8;3;2;9;1;3;0;12;0;0;8;0;0;0;0;24;3;0;0;0;0;0;2;2;0;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7036;0;713;46;75;54;132;6;72;21;2;52;33;13;10;41;3;13;0;36;0;0;24;0;0;0;0;117;3;0;0;0;0;0;2;2;7;10;0;0;0;24;12;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;3;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3272;8581
2005;5;0;Rest Schweiz;14;36208;7058;10489;3465;5416;35;1168;636;7525;3593;1;1798;112;272;193;178;20;95;83;1;14;23;2;10;28;6;9;1;0;2;0;16;9;2;1;0;294;18;2;2;2;3;1;1;7;5;27;28;0;45;1;50;6;7;2;0;0;6;1;3;6;7;1;0;0;12;5;4;22;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5073;2;2664;166;515;225;309;22;156;126;1;32;28;4;16;45;8;22;1;0;2;0;18;15;6;1;0;533;31;2;3;2;3;2;1;11;5;35;66;0;67;1;71;14;14;2;0;0;21;3;6;14;9;1;0;0;31;10;15;21;37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7058;10489
2005;5;0;Rest Schweiz;15;59892;5357;16735;1277;2892;73;1932;1075;12246;4080;2;704;34;45;52;19;6;20;16;2;7;4;0;1;7;4;16;6;5;9;1;0;104;0;0;2;52;12;5;6;15;13;7;5;3;8;2;2;0;19;7;8;0;8;0;0;5;0;0;1;1;2;3;0;5;4;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13843;6;1519;74;91;93;65;17;34;26;2;7;8;62;3;17;6;113;10;17;13;2;0;105;0;0;4;112;12;13;15;73;24;28;11;17;18;4;2;0;38;14;28;0;64;0;0;9;0;0;4;2;2;6;0;29;7;2;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5357;16735
2005;5;0;Rest Schweiz;16;65503;5401;10904;982;2070;49;2113;671;6277;4419;0;682;38;14;26;13;0;5;5;0;3;1;0;0;2;0;0;0;12;4;0;0;11;0;0;0;78;25;0;0;0;2;0;0;2;4;9;16;0;16;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8834;0;1507;64;16;41;34;0;7;7;0;9;1;0;0;2;0;0;0;33;8;0;0;15;0;0;0;136;66;0;0;0;2;0;0;10;4;19;32;0;27;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5401;10904
2005;5;0;Rest Schweiz;17;25668;2348;5958;1145;3244;32;828;456;3915;1203;0;659;38;50;50;41;2;30;8;2;7;14;4;2;13;0;0;4;40;5;0;14;9;0;2;0;30;5;4;2;2;0;0;0;4;4;3;2;0;11;3;6;10;1;1;3;0;0;0;0;0;0;0;10;1;3;1;2;38;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2714;0;1702;95;135;166;119;2;50;8;2;10;29;4;4;65;31;0;35;56;36;0;23;42;0;2;0;128;26;26;4;7;62;0;0;7;6;6;63;0;35;9;7;50;31;12;4;0;3;0;3;1;0;0;10;31;9;1;2;77;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2348;5958
2005;5;1;Heidiland;17;107229;8292;26387;3099;10882;91;3459;1793;17112;5193;4;1892;56;109;160;142;30;97;20;6;3;14;5;8;31;0;3;2;27;23;0;5;13;0;8;4;129;10;7;0;2;4;0;0;0;5;26;10;0;64;1;7;32;4;2;0;4;0;0;0;0;5;5;3;5;0;86;4;0;13;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15505;16;6919;152;273;260;506;140;297;92;8;5;23;17;12;79;0;23;4;91;115;0;15;27;0;48;80;444;26;69;0;2;4;0;0;0;64;148;62;0;101;1;25;36;114;2;0;6;0;0;0;0;5;19;9;22;0;449;8;0;29;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8292;26387
2005;5;2;St.Gallen-Bodensee;17;96968;15657;30742;6925;13931;92;3128;1803;21878;8732;7;3658;259;379;457;208;16;194;102;32;64;82;12;22;108;8;13;29;56;5;9;48;35;1;16;5;386;43;11;6;6;17;6;14;8;19;14;37;0;84;9;43;91;21;3;3;27;6;4;10;0;18;10;12;23;22;43;37;7;47;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16811;10;6926;486;635;849;356;26;356;177;53;129;131;20;45;194;20;39;63;104;24;14;137;53;2;40;12;929;128;25;23;26;55;42;101;15;37;92;93;0;209;33;76;327;49;10;4;71;8;4;44;0;56;47;24;78;54;168;74;12;81;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15657;30742
2005;5;3;Toggenburg;17;63798;4064;11744;1132;3697;70;2058;1102;7644;2932;8;756;18;40;40;103;2;70;5;2;1;0;4;4;4;1;2;0;8;3;0;0;0;0;0;0;40;4;0;0;2;0;0;0;0;0;6;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8047;36;2392;47;87;223;285;8;351;5;6;1;0;4;4;37;1;2;0;8;21;0;0;0;0;0;0;120;4;0;0;3;0;0;0;0;0;18;0;0;0;0;7;0;0;4;0;21;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4064;11744
2005;5;4;Zürichsee;17;28489;3904;7690;1728;3464;41;919;499;5325;2176;1;861;71;65;127;111;6;53;31;12;23;18;16;9;17;6;3;18;10;1;11;6;6;0;3;2;80;7;3;2;0;0;0;1;3;2;3;21;0;19;0;13;6;2;0;1;6;2;2;1;6;3;0;8;8;0;11;3;7;17;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4226;3;1604;117;110;199;165;16;89;54;46;39;35;16;17;34;18;5;86;37;9;21;15;8;1;45;8;258;20;17;2;0;0;0;1;10;5;19;61;0;53;0;27;11;2;0;1;11;8;6;3;10;7;0;33;12;0;36;4;12;34;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3904;7690
2005;5;0;Rest Schweiz;20;117645;18164;35325;7079;13179;142;3795;2146;25400;11085;1;4782;165;297;431;157;15;478;63;8;35;20;20;18;53;18;3;21;13;5;1;29;9;0;17;2;146;44;7;0;3;2;0;2;8;3;16;4;0;22;4;35;8;1;2;0;18;3;0;4;1;1;0;10;5;5;12;8;6;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22146;3;9044;316;452;633;275;55;641;103;32;68;27;33;20;74;31;14;96;21;5;15;175;20;0;17;2;328;70;15;0;3;14;0;4;19;6;26;6;0;41;16;83;34;1;6;0;83;15;0;5;1;2;0;10;37;5;69;18;16;50;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18164;35325
